tahun_masuk,jenis_kelamin,id_prodi,id_status_masuk_mahasiswa,sks,kode_tahun_ajaran,id_status_mahasiswa,IPS1,IPS2,IPS3,IPS4,IPS5,IPS6,IPS7,IPS8
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.39,20191,L,3.39,3.49,3.31,3.62,3.61,3.19,3.85,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.68,20202,L,3.00,0.81,0.94,3.68,3.50,3.52,3.25,3.38
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.56,20192,L,3.81,3.56,3.64,0.00,0.00,0.00,0.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.15,20202,L,3.27,3.02,3.23,3.15,2.89,2.47,3.72,3.40
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.59,20222,L,3.52,3.58,3.48,3.57,3.71,3.80,3.88,3.59
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.35,20192,L,3.88,3.35,3.66,3.59,3.77,3.64,3.89,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,2.98,20191,L,2.98,3.36,2.57,0.00,1.73,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,4.00,20221,L,3.61,3.55,3.57,3.61,3.66,3.73,4.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.41,20202,L,3.11,2.14,0.12,3.41,3.50,3.55,3.86,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.66,20211,L,3.30,3.08,3.43,3.18,3.66,3.58,3.28,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.80,20211,L,3.32,3.58,3.41,3.41,3.80,3.68,4.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.66,20201,L,3.30,3.57,3.66,3.61,3.75,3.75,3.70,3.67
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.41,20202,L,3.60,3.58,3.69,3.41,3.45,3.43,3.92,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.60,20211,L,3.70,3.89,3.82,3.75,3.60,3.70,3.66,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.67,20201,L,3.55,3.72,3.67,3.77,3.61,3.68,3.75,3.81
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.55,20201,L,3.70,3.73,3.55,3.48,3.48,3.76,3.71,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.65,20221,L,3.61,3.80,3.82,3.73,3.61,3.77,3.65,3.44
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20191,L,3.75,3.70,3.80,3.77,3.73,3.82,3.86,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.42,20201,L,3.18,3.50,3.42,3.45,3.39,3.22,3.51,3.32
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.87,20212,L,3.55,3.36,3.58,3.67,3.88,3.87,3.64,3.67
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.05,20211,L,3.34,3.52,3.52,3.48,3.05,2.50,3.19,3.06
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,1.06,20222,L,3.25,2.89,2.84,2.44,2.48,3.29,3.54,1.06
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.60,20221,L,3.48,3.43,3.66,3.46,3.82,0.00,3.60,3.39
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.20,20212,L,3.21,3.50,3.62,0.00,3.25,3.20,3.44,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.80,20211,L,3.67,3.50,3.62,0.75,3.80,3.50,3.75,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.59,20192,L,3.11,3.59,3.78,3.57,3.76,3.73,3.79,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.55,20192,L,3.25,3.55,3.80,3.61,3.66,3.66,3.79,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.70,20211,L,3.67,3.55,2.81,3.20,3.70,3.75,3.75,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,2.98,20211,L,3.72,3.63,3.78,3.81,2.98,3.00,3.27,3.44
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.70,20211,L,3.82,3.89,3.95,3.50,3.70,3.80,3.93,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.40,20202,L,3.66,3.87,3.86,3.40,3.23,3.32,3.50,3.39
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,2.59,20221,L,3.70,3.68,3.85,3.90,3.82,3.86,2.59,1.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.86,20221,L,3.38,3.47,3.62,0.00,3.55,1.82,3.86,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,2.85,20202,L,3.85,0.00,3.50,2.85,3.57,3.50,3.37,3.63
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.52,20202,L,3.68,3.66,3.64,3.52,3.57,3.48,3.30,3.47
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.58,20211,L,3.61,3.62,3.64,3.50,3.58,3.52,3.64,3.73
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.38,20201,L,2.36,0.93,3.38,3.28,3.65,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.25,20191,L,3.25,3.38,3.44,3.40,3.44,3.58,4.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.86,20221,L,3.50,3.48,3.75,3.70,3.77,3.61,3.86,3.82
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.25,20192,L,0.00,3.25,3.70,3.70,3.84,3.73,3.77,3.70
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,2.25,20191,L,2.25,1.84,2.91,3.32,3.42,3.38,3.61,1.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.85,20211,L,3.73,3.68,3.41,3.52,3.85,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.50,20211,L,3.58,3.39,3.67,2.81,3.50,3.33,3.59,0.62
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.55,20222,L,3.59,3.59,3.55,3.80,3.68,3.56,3.68,3.55
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20191,L,3.75,0.00,0.00,0.00,1.50,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.06,20191,L,3.06,3.00,3.59,3.45,3.64,3.68,3.82,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.52,20211,N,3.27,3.20,3.48,3.58,3.52,3.55,3.35,3.30
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.52,20221,N,0.00,0.00,0.00,0.00,0.00,0.00,3.52,3.59
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.23,20191,N,3.23,3.16,3.45,3.45,3.45,3.45,3.92,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,0.00,20222,N,3.77,3.61,3.64,3.86,3.82,3.73,4.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.62,20192,N,3.42,3.62,3.57,3.75,3.94,0.00,0.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.60,20192,N,3.66,3.60,3.44,3.64,3.76,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.39,20202,N,3.36,3.52,3.45,3.39,3.52,3.43,3.59,3.62
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.70,20202,N,3.43,3.61,3.75,3.70,3.64,3.62,3.89,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.55,20212,N,3.41,3.64,3.50,3.61,3.70,3.55,3.35,3.45
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.68,20212,N,3.38,3.40,3.25,3.30,3.40,3.68,3.55,3.68
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.58,20211,N,3.68,3.62,3.42,3.48,3.58,3.69,3.88,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.52,20211,N,3.08,3.23,2.98,2.62,3.52,3.73,3.80,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,2.66,20211,N,3.64,3.75,3.64,3.70,2.66,3.23,4.00,2.31
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.70,20221,N,3.39,3.41,3.57,3.42,3.86,0.00,3.70,3.76
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.23,20201,N,3.70,3.55,3.23,3.52,3.31,3.50,4.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.50,20222,N,3.78,3.77,3.79,3.69,3.67,3.65,4.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.57,20211,N,3.43,3.61,3.57,3.55,3.57,3.45,3.75,3.68
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.75,20211,N,3.52,3.27,3.42,3.58,3.75,3.62,4.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.62,20211,N,3.34,1.84,2.92,0.92,3.62,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.34,20191,N,3.34,3.42,3.57,3.55,3.61,3.64,3.75,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.32,20212,N,3.71,3.91,3.76,3.80,3.73,3.32,3.27,3.52
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.78,20212,N,3.62,3.62,3.70,3.86,3.90,3.78,3.94,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.85,20222,N,3.60,3.27,3.39,3.50,3.29,3.65,4.00,3.85
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.68,20211,N,3.25,3.35,3.66,3.43,3.68,3.68,3.68,3.84
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,2.70,20211,N,3.70,3.52,3.48,3.75,2.70,3.16,2.94,0.88
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.84,20211,N,3.77,3.80,3.80,3.84,3.84,3.73,4.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.86,20211,N,0.58,1.94,0.90,1.67,3.86,3.66,3.92,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.65,20212,N,2.81,3.19,2.43,0.00,0.00,3.65,3.84,3.62
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.58,20191,N,3.58,3.70,3.70,3.73,3.75,3.80,3.94,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.48,20201,N,3.70,3.65,3.48,3.50,2.86,3.36,3.52,3.55
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.64,20202,N,2.88,3.38,3.88,3.64,3.75,3.81,3.88,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.53,20201,N,3.43,3.38,3.53,3.69,3.85,3.75,3.64,3.64
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.51,20202,N,3.69,3.60,3.56,3.51,3.32,3.45,3.86,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.69,20222,N,3.52,3.57,3.32,3.55,3.65,3.62,3.44,3.69
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.61,20211,L,3.50,3.55,3.27,3.64,3.61,3.68,3.52,3.61
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.83,20221,L,2.95,2.83,2.42,2.85,3.23,3.23,3.83,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.66,20222,L,3.23,3.35,3.50,3.41,3.43,3.50,3.64,3.66
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.50,20222,L,3.61,3.52,3.52,3.68,3.64,3.56,3.82,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,0.00,20222,L,3.11,3.16,3.42,3.60,1.75,1.94,3.56,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.46,20212,L,3.50,3.58,3.38,3.18,3.60,3.46,3.42,3.61
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20222,L,3.40,3.51,3.49,3.39,3.71,3.72,3.88,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.41,20212,L,3.35,3.73,3.56,3.60,3.90,3.41,3.32,3.41
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.83,20212,L,3.81,3.50,3.43,3.43,3.57,3.83,4.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,1.83,20222,L,3.30,3.48,3.36,3.09,3.15,3.52,4.00,1.83
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,1.35,20222,L,3.45,3.52,3.59,3.59,3.78,0.00,3.50,1.35
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.93,20201,L,4.00,3.50,3.93,3.25,3.34,3.27,3.16,3.19
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.23,20221,L,3.22,3.21,3.32,0.00,0.00,0.00,3.23,3.07
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.52,20221,L,3.32,3.48,3.56,3.77,3.61,3.72,3.52,3.68
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.35,20201,L,3.50,0.00,3.35,3.50,3.55,3.51,3.64,3.52
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.64,20211,L,3.38,3.48,3.25,3.41,3.64,3.64,3.75,3.73
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.54,20201,L,3.52,3.59,3.54,3.70,3.64,3.19,3.39,3.53
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.73,20221,L,3.50,3.59,3.75,3.80,3.70,3.53,3.73,3.78
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.78,20201,L,3.70,3.82,3.78,3.87,3.85,3.89,3.85,3.90
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.63,20201,L,3.42,0.00,3.63,3.75,3.76,3.75,3.82,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,0.19,20211,L,3.72,3.70,3.66,3.64,0.19,0.00,2.00,3.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.48,20191,L,3.48,3.52,3.55,3.72,3.90,3.50,3.59,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,0.00,20192,L,3.59,0.00,0.00,0.00,0.00,0.00,0.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.38,20192,L,3.05,3.38,3.75,0.00,0.00,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.57,20222,L,3.73,3.55,3.66,3.66,3.77,3.68,4.00,3.57
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.71,20211,L,3.81,3.70,3.72,3.66,3.71,3.61,3.88,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.62,20211,L,0.00,2.00,1.21,0.00,3.62,3.61,3.90,4.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20211,L,3.12,1.29,1.62,1.06,3.75,3.75,3.57,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.55,20211,L,3.32,3.45,3.35,3.62,3.55,3.64,3.56,3.48
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.45,20222,L,3.34,3.42,3.48,3.41,3.77,3.66,3.86,3.45
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20222,L,3.46,3.40,3.59,3.46,3.69,0.00,0.00,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.69,20221,L,3.25,3.33,3.40,3.38,3.67,3.50,3.69,3.62
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.64,20192,L,3.51,3.64,3.72,3.64,3.61,3.72,3.95,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.57,20202,L,3.88,0.00,3.50,3.57,3.64,3.71,3.82,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.50,20222,L,3.82,3.36,3.75,3.62,3.34,3.50,0.35,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.54,20221,L,3.40,3.70,3.58,3.52,3.68,3.75,3.54,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.86,20201,L,3.73,3.72,3.86,3.69,3.78,3.50,3.52,3.58
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.66,20211,L,3.57,3.61,3.61,3.56,3.66,3.59,3.68,3.86
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.61,20222,L,3.66,3.64,3.84,3.77,3.84,3.75,4.00,3.61
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20222,L,3.24,3.52,3.24,3.65,2.75,0.00,3.50,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.68,20191,L,3.68,3.68,3.81,3.50,3.52,3.35,3.60,3.48
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.01,20191,L,3.01,3.24,3.54,3.36,3.37,3.43,3.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.82,20211,L,3.50,3.52,3.55,3.55,3.82,3.86,3.96,3.98
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.78,20192,L,3.95,3.78,3.80,3.64,3.70,3.70,3.82,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.25,20211,L,3.32,3.45,3.48,3.28,3.25,3.22,3.57,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.54,20211,L,3.25,3.42,3.52,3.45,3.54,0.00,0.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20192,L,0.00,3.75,3.67,0.00,0.00,0.00,0.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.53,20212,L,3.50,2.72,1.10,0.65,1.56,3.53,3.75,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.57,20201,L,3.50,3.52,3.57,3.68,3.70,3.59,4.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.67,20222,L,3.81,0.00,0.00,3.25,3.75,3.75,3.64,3.67
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.64,20192,L,3.66,3.64,3.64,3.57,3.48,3.50,4.00,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.70,20222,L,3.57,3.55,3.73,3.61,3.62,3.59,3.43,3.70
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20222,L,2.68,2.62,3.53,1.81,0.00,3.69,3.73,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.66,20191,L,3.66,3.79,3.75,3.64,3.65,3.70,4.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.59,20201,L,0.00,0.00,3.59,3.54,3.70,3.65,3.61,3.66
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,0.00,20221,L,3.36,3.71,3.35,3.50,3.60,0.00,0.00,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.66,20212,L,3.22,3.50,3.48,0.00,0.00,3.66,4.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,0.00,20212,L,3.15,3.33,3.40,3.32,2.63,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.50,20222,L,3.50,3.30,3.52,3.43,3.59,3.74,3.50,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.39,20201,L,3.31,3.50,3.39,3.18,3.40,3.36,3.23,3.47
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.59,20222,L,3.57,3.61,3.68,3.50,3.50,3.70,3.60,3.59
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,2.09,20211,L,3.22,3.52,3.57,3.73,2.09,2.23,2.18,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.50,20211,L,3.56,3.58,4.00,3.50,3.50,3.70,3.89,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.67,20191,L,3.67,3.65,3.53,3.55,3.66,3.75,3.88,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.84,20222,L,3.42,3.61,3.52,3.42,3.43,3.62,3.75,3.84
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.55,20192,L,3.70,3.55,3.48,3.55,3.40,3.25,3.64,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.38,20191,L,3.38,3.59,3.45,1.30,0.00,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.64,20191,L,3.64,3.50,3.57,3.60,3.43,3.50,3.52,3.61
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.42,20192,L,2.92,3.42,3.75,0.00,0.00,0.00,0.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.88,20212,L,3.34,3.39,3.39,3.20,3.52,3.88,3.75,3.80
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.44,20222,L,3.36,3.42,3.45,3.61,3.57,3.71,3.75,3.44
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20222,L,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.50,20222,L,3.70,3.52,3.61,3.79,2.82,0.00,3.50,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.10,20201,L,3.54,3.49,3.10,3.52,3.88,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.57,20212,L,3.72,3.88,3.68,3.69,3.88,3.57,3.49,3.65
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.48,20222,L,3.60,3.68,3.60,3.50,3.62,0.00,0.00,3.48
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.30,20221,L,3.63,3.84,3.86,3.80,3.72,3.68,3.30,3.27
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.96,20221,L,3.40,3.65,3.75,3.64,3.85,0.00,3.96,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.09,20191,L,3.09,3.18,3.41,3.27,3.61,3.40,3.92,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.40,20202,L,3.33,3.31,3.57,3.40,3.50,3.39,3.57,3.55
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.61,20222,L,3.38,3.59,3.61,3.66,3.60,3.71,4.00,3.61
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.46,20211,L,3.50,3.39,3.66,3.42,3.46,2.73,3.24,3.28
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.41,20191,L,3.41,3.32,3.52,3.30,3.59,3.64,3.75,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.00,20201,L,3.71,0.00,3.00,1.59,0.58,1.81,4.00,3.69
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.18,20221,L,3.63,3.37,3.39,3.54,3.58,3.55,3.18,3.44
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.71,20191,L,3.71,3.75,3.68,3.68,3.75,3.78,3.90,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.50,20192,L,3.52,3.50,3.52,3.57,3.66,3.68,3.64,3.73
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.52,20192,L,3.75,3.52,3.41,3.57,3.43,3.66,4.00,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.42,20212,L,3.32,3.45,3.45,3.58,3.56,3.42,3.50,1.10
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.52,20202,L,3.50,3.68,3.52,3.52,3.55,3.55,3.75,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.32,20191,L,3.32,3.52,3.76,3.73,3.70,3.74,3.79,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,2.75,20201,L,3.75,3.50,2.75,2.30,2.80,3.20,3.66,3.45
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.52,20191,L,3.52,3.34,3.52,3.52,3.66,3.64,3.90,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.36,20212,L,0.00,3.25,3.61,3.48,3.52,3.36,3.02,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.70,20212,L,3.55,3.55,3.66,3.59,3.72,3.70,3.82,3.72
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.58,20202,N,3.23,3.55,3.52,3.58,3.75,3.71,3.73,3.70
